,index,Object,X1,Y1,X2,Y2,MidX,MidY,Z1,Z2,,,,,
5686,188,29,869576.0754,1444368.393,869578.7164,1444441.738,869577.3959,1444405.065,-8591.667969,-8546.277344,73.39271137,36.6957752,36.69693617,-0.001160972,MID5686
5687,189,29,869588.0601,1444368.101,869590.6894,1444441.168,869589.3747,1444404.634,-8591.667969,-8546.277344,73.11476072,36.55678758,36.55797315,-0.001185567,MID5687
5688,190,29,869600.0446,1444367.809,869602.6625,1444440.599,869601.3536,1444404.203,-8591.667969,-8546.277344,72.83681031,36.41803218,36.41877812,-0.000745942,MID5688
5689,191,29,869612.0277,1444367.517,869614.6371,1444440.029,869613.3324,1444403.772,-8591.667969,-8546.277344,72.55885965,36.27904541,36.27981425,-0.000768838,MID5689
5690,192,29,869624.0116,1444367.224,869626.6109,1444439.459,869625.3112,1444403.341,-8591.667969,-8554.849609,72.28090901,36.14004975,36.14085926,-0.000809514,MID5690
5691,193,29,869635.9954,1444366.932,869638.5848,1444438.889,869637.2901,1444402.91,-8599.351563,-8554.849609,72.00295838,36.00105394,36.00190443,-0.00085049,MID5691
5692,194,29,869647.9788,1444366.64,869650.5591,1444438.319,869649.2689,1444402.479,-8599.351563,-8554.849609,71.72500761,35.86190564,35.86310197,-0.001196334,MID5692
5693,195,29,869659.9635,1444366.348,869662.532,1444437.749,869661.2478,1444402.048,-8599.351563,-8554.849609,71.44705709,35.72305638,35.72400071,-0.00094433,MID5693
5694,196,29,869663.6741,1444366.258,869684.3524,1444436.051,869673.2266,1444398.499,-8599.351563,-8569.338867,72.79195992,33.62667967,39.16528025,-5.538600581,MID5694
5695,197,29,869655.5903,1444438.079,869698.0838,1444418.399,869685.2054,1444424.363,-8554.849609,-8569.338867,46.82957801,32.63710001,14.19247801,18.444622,MID5695
5696,0,30,867322.499,1445420.949,867328.0674,1445405.946,867325.287,1445413.437,-8152.071289,-8152.071289,16.00309125,8.012451386,7.990639862,0.021811523,MID5696
5697,1,30,867331.8132,1445432.586,867342.781,1445403.272,867337.2966,1445417.93,-8152.071289,-8152.071289,31.29921172,15.64825981,15.65095192,-0.002692108,MID5697
5698,2,30,867341.143,1445444.243,867357.4697,1445400.602,867349.3062,1445422.423,-8052.25,-8152.071289,46.59528425,23.29720031,23.29808393,-0.000883621,MID5698
5699,3,30,867350.4722,1445455.9,867372.1597,1445397.932,867361.3158,1445426.916,-8052.25,-8152.071289,61.89146376,30.94538437,30.94607938,-0.000695006,MID5699
5700,5,30,867348.942,1445402.152,867418.3428,1445462.848,867385.3351,1445433.98,-8152.071289,-8052.25,92.19814692,48.34772912,43.85041779,4.497311329,MID5700
5701,6,30,867387.6053,1445394.823,867407.0784,1445466.601,867397.3447,1445430.722,-8162.48877,-8052.25,74.37318294,37.19723539,37.17594755,0.021287834,MID5701
5702,7,30,867396.9589,1445391.09,867421.6749,1445461.738,867409.3543,1445426.521,-8162.48877,-8052.25,74.84668467,37.53648231,37.31020236,0.226279955,MID5702
5703,8,30,867406.4692,1445386.02,867436.2393,1445456.885,867421.3639,1445421.476,-8162.48877,-8067.90332,76.86449456,38.45709004,38.40740452,0.049685519,MID5703
5704,9,30,867417.755,1445380.004,867448.9737,1445452.572,867433.3735,1445416.309,-8162.48877,-8067.90332,78.99857849,39.52246458,39.47611391,0.046350667,MID5704
5705,10,30,867427.2679,1445374.932,867463.5201,1445445.365,867445.3831,1445410.128,-8162.48877,-8067.90332,79.21495135,39.58376013,39.63119123,-0.047431104,MID5705
5706,11,30,867438.2292,1445369.089,867476.5577,1445437.763,867457.3927,1445403.425,-8162.48877,-8110.408203,78.64633457,39.32176173,39.32457284,-0.002811112,MID5706
5707,12,30,867450.3754,1445362.614,867488.4304,1445430.841,867469.4024,1445396.726,-8202.050781,-8110.408203,78.12222548,39.06000757,39.06221791,-0.002210331,MID5707
5708,13,30,867462.5168,1445356.141,867500.3058,1445423.916,867481.412,1445390.03,-8202.050781,-8110.408203,77.59816607,38.80053716,38.7976289,0.002908261,MID5708
5709,14,30,867474.6474,1445349.674,867512.1942,1445416.985,867493.4216,1445383.331,-8202.050781,-8175.938965,77.07404714,38.53863189,38.53541525,0.003216642,MID5709
5710,15,30,867486.7822,1445343.205,867524.0798,1445410.054,867505.4312,1445376.63,-8236.478516,-8175.938965,76.54990331,38.27538361,38.2745197,0.000863909,MID5710
5711,16,30,867498.9186,1445336.736,867535.9645,1445403.125,867517.4408,1445369.929,-8236.478516,-8175.938965,76.02574363,38.01134586,38.01439777,-0.003051914,MID5711
5712,17,30,867511.0631,1445330.261,867547.8383,1445396.201,867529.4504,1445363.231,-8236.478516,-8175.938965,75.50165078,37.75032523,37.75132555,-0.001000322,MID5712
5713,18,30,867523.201,1445323.791,867559.7178,1445389.275,867541.46,1445356.534,-8236.478516,-8175.938965,74.97757234,37.49008318,37.48748916,0.00259402,MID5713
5714,19,30,867535.3319,1445317.324,867571.607,1445382.342,867553.4697,1445349.833,-8236.478516,-8212.5625,74.4534322,37.22712716,37.22630503,0.00082213,MID5714
5715,20,30,867547.4688,1445310.854,867583.4909,1445375.413,867565.4793,1445343.133,-8283.288086,-8212.5625,73.92928211,36.96354306,36.96573906,-0.002195997,MID5715
5716,21,30,867559.6111,1445304.381,867595.3672,1445368.489,867577.4889,1445336.434,-8283.288086,-8212.5625,73.40517999,36.70212443,36.70305556,-0.000931133,MID5716
5717,22,30,867571.7501,1445297.909,867607.2456,1445361.563,867589.4985,1445329.737,-8283.288086,-8212.5625,72.88110288,36.44191164,36.43919124,0.002720398,MID5717
5718,23,30,867583.8916,1445291.437,867619.1222,1445354.646,867601.5081,1445323.043,-8320.000977,-8212.5625,72.36392819,36.18449101,36.17943718,0.005053831,MID5718
5719,24,30,867596.2089,1445284.87,867630.827,1445348.058,867613.5177,1445316.464,-8320.000977,-8234.668945,72.04883107,36.02399437,36.0248367,-0.000842331,MID5719
5720,25,30,867607.6926,1445278.154,867643.3469,1445341.153,867625.5273,1445309.667,-8320.000977,-8234.668945,72.38893224,36.20990725,36.17902499,0.030882253,MID5720
5721,26,30,867618.8706,1445271.044,867656.2044,1445334.063,867637.537,1445302.552,-8320.000977,-8234.668945,73.24748979,36.62265554,36.62483426,-0.002178717,MID5721
5722,27,30,867630.6443,1445263.555,867668.4504,1445327.309,867649.5466,1445295.431,-8320.000977,-8272.387695,74.12111497,37.05900261,37.06211236,-0.003109758,MID5722
5723,28,30,867642.4312,1445256.057,867680.6828,1445320.563,867661.5562,1445288.309,-8358.964844,-8272.387695,74.99474671,37.49583659,37.49891012,-0.003073524,MID5723
5724,29,30,867654.218,1445248.56,867692.9152,1445313.817,867673.5658,1445281.187,-8358.964844,-8272.387695,75.86837846,37.93267016,37.9357083,-0.003038136,MID5724
5725,30,30,867666.0048,1445241.062,867705.1476,1445307.071,867685.5754,1445274.066,-8358.964844,-8272.387695,76.74201023,38.36950333,38.37250689,-0.003003558,MID5725
5726,31,30,867677.7916,1445233.565,867717.38,1445300.325,867697.585,1445266.944,-8358.964844,-8272.387695,77.61564201,38.80633612,38.80930588,-0.00296976,MID5726
5727,32,30,867689.5825,1445226.065,867729.6059,1445293.583,867709.5946,1445259.825,-8358.964844,-8302.708984,78.48919366,39.24550764,39.24368602,0.001821614,MID5727
5728,33,30,867701.3599,1445218.574,867741.8503,1445286.831,867721.6043,1445252.701,-8404.216797,-8302.708984,79.36290659,39.67980668,39.68309991,-0.003293223,MID5728
5729,34,30,867713.1575,1445211.07,867754.0686,1445280.092,867733.6139,1445245.582,-8404.216797,-8302.708984,80.23643336,40.1198879,40.11654546,0.003342438,MID5729
5730,35,30,867724.937,1445203.577,867766.3088,1445273.342,867745.6235,1445238.461,-8404.216797,-8359.634766,81.11007054,40.55625855,40.55381198,0.002446574,MID5730
5731,36,30,867736.7238,1445196.079,867778.5414,1445266.596,867757.6331,1445231.339,-8427.391602,-8359.634766,81.98371067,40.99286708,40.99084359,0.00202349,MID5731
5732,37,30,867748.5063,1445188.585,867790.7808,1445259.846,867769.6427,1445224.214,-8427.391602,-8359.634766,82.85743426,41.42709988,41.43033438,-0.003234504,MID5732
5733,38,30,867759.4256,1445180.675,867803.7119,1445252.715,867781.6523,1445216.831,-8427.391602,-8359.634766,84.56362271,42.44147912,42.1221436,0.31933552,MID5733
5734,39,30,867767.7133,1445171.977,867819.3288,1445244.103,867793.6619,1445208.237,-8427.391602,-8359.634766,88.691967,44.58806515,44.10390185,0.484163302,MID5734
5735,40,30,867774.464,1445164.892,867837.0503,1445227.893,867805.6716,1445196.306,-8427.391602,-8398.516602,88.8039648,44.28048071,44.52348409,-0.243003388,MID5735
5736,41,30,867784.956,1445153.88,867850.406,1445211.402,867817.6812,1445182.641,-8456.904297,-8398.516602,87.13459593,43.56749739,43.56709854,0.000398853,MID5736
5737,42,30,867797.5148,1445140.699,867861.8669,1445197.251,867829.6908,1445168.975,-8456.904297,-8398.516602,85.66931216,42.83457239,42.83473977,-0.000167374,MID5737
5738,43,30,867810.0754,1445127.517,867873.3254,1445183.102,867841.7004,1445155.31,-8456.904297,-8425.493164,84.20407039,42.10200141,42.10206898,-6.75733E-05,MID5738
5739,44,30,867822.635,1445114.335,867884.7854,1445168.952,867853.71,1445141.643,-8456.904297,-8425.493164,82.73879857,41.36916084,41.36963773,-0.000476892,MID5739
5740,45,30,867835.1953,1445101.153,867896.2444,1445154.803,867865.7196,1445127.978,-8489.552734,-8425.493164,81.27354782,40.63650969,40.63703812,-0.000528429,MID5740
5741,46,30,867847.7556,1445087.97,867907.7028,1445140.655,867877.7292,1445114.313,-8489.552734,-8425.493164,79.80833565,39.90428232,39.90405333,0.000228998,MID5741
5742,47,30,867860.3146,1445074.789,867919.1634,1445126.504,867889.7389,1445100.646,-8489.552734,-8450.768555,78.34305388,39.17136468,39.1716892,-0.000324526,MID5742
5743,48,30,867872.875,1445061.606,867930.6224,1445112.355,867901.7485,1445086.981,-8489.552734,-8450.768555,76.87779552,38.43862545,38.43917007,-0.000544616,MID5743
5744,49,30,867885.4382,1445048.421,867942.0735,1445098.22,867913.7581,1445073.322,-8517.261719,-8450.768555,75.41534787,37.71068685,37.70466102,0.006025829,MID5744
5745,50,30,867897.9983,1445035.018,867953.5251,1445084.854,867925.7677,1445059.941,-8517.261719,-8450.768555,74.61150422,37.31379799,37.29770623,0.016091753,MID5745
5746,51,30,867909.2303,1445021.37,867966.3157,1445070.723,867937.7773,1445046.05,-8517.261719,-8473.364258,75.46204001,37.73670881,37.7253312,0.011377607,MID5746
5747,52,30,867920.7223,1445007.148,867978.8512,1445056.875,867949.7869,1445032.011,-8517.261719,-8473.364258,76.49641876,38.24844913,38.24796963,0.000479502,MID5747
5748,53,30,867932.3381,1444992.773,867991.2554,1445043.171,867961.7965,1445017.972,-8536.756836,-8473.364258,77.53187143,38.76567685,38.76619457,-0.000517722,MID5748
5749,54,30,867943.9549,1444978.397,868003.6578,1445029.469,867973.8062,1445003.933,-8536.756836,-8473.364258,78.5672933,39.28341843,39.28387488,-0.000456449,MID5749
5750,55,30,867955.5714,1444964.021,868016.0598,1445015.768,867985.8158,1444989.894,-8536.756836,-8493.947266,79.60268569,39.80159583,39.80108986,0.000505969,MID5750
5751,56,30,867967.1867,1444949.646,868028.4644,1445002.063,867997.8254,1444975.855,-8536.756836,-8493.947266,80.63813715,40.31881864,40.31931851,-0.000499878,MID5751
5752,57,30,867978.8035,1444935.27,868040.8668,1444988.361,868009.835,1444961.815,-8550.367188,-8493.947266,81.67355904,40.83655997,40.83699906,-0.000439088,MID5752
5753,58,30,867990.4197,1444920.894,868053.2698,1444974.659,868021.8446,1444947.776,-8550.367188,-8493.947266,82.70898096,41.35427368,41.35470727,-0.000433589,MID5753
5754,59,30,868002.036,1444906.519,868065.6728,1444960.956,868033.8542,1444933.737,-8571.282227,-8511.307617,83.74440288,41.87198732,41.87241556,-0.000428232,MID5754
5755,60,30,868013.6562,1444892.138,868078.0771,1444947.281,868045.8638,1444919.707,-8571.282227,-8511.307617,84.79843227,42.39552818,42.40290409,-0.007375906,MID5755
5756,61,30,868025.4632,1444877.526,868090.3208,1444934.648,868057.8735,1444906.071,-8571.282227,-8511.307617,86.42578656,43.18819866,43.2375879,-0.049389236,MID5756
5757,62,30,868037.0518,1444863.185,868102.7151,1444922.259,868069.8831,1444892.722,-8571.282227,-8525.956055,88.3258988,44.16247787,44.16342093,-0.00094306,MID5757
5758,63,30,868049.1105,1444849.23,868114.5645,1444910.415,868081.8927,1444879.874,-8588.655273,-8525.956055,89.59816358,44.87462682,44.72353677,0.151090048,MID5758
5759,64,30,868063.4975,1444836.363,868124.3088,1444900.675,868093.9023,1444868.518,-8588.655273,-8525.956055,88.51008421,44.25380213,44.25628208,-0.002479943,MID5759
5760,65,30,868075.8223,1444825.341,868136.0032,1444888.986,868105.9119,1444857.163,-8588.655273,-8525.956055,87.59257046,43.79503227,43.79753819,-0.002505923,MID5760
5761,66,30,868088.1497,1444814.316,868147.6924,1444877.302,868117.9215,1444845.809,-8588.655273,-8525.956055,86.67516689,43.33825153,43.33691537,0.001336164,MID5761
5762,67,30,868100.4679,1444803.299,868159.3959,1444865.604,868129.9311,1444834.451,-8602.719727,-8539.115234,85.75754363,42.87764225,42.87990138,-0.002259137,MID5762
5763,68,30,868112.7968,1444792.273,868171.0865,1444853.918,868141.9408,1444823.095,-8602.719727,-8539.115234,84.84002916,42.41872097,42.42130819,-0.002587217,MID5763
5764,69,30,868125.1216,1444781.251,868182.781,1444842.229,868153.9504,1444811.739,-8602.719727,-8539.115234,83.92251537,41.95994994,41.96256543,-0.002615485,MID5764
5765,70,30,868137.4495,1444770.225,868194.4689,1444830.546,868165.96,1444800.387,-8602.719727,-8539.115234,83.00514152,41.50371079,41.50143073,0.002280062,MID5765
5766,71,30,868149.7663,1444759.21,868206.1745,1444818.846,868177.9696,1444789.027,-8613.722656,-8551.025391,82.08748878,41.0425898,41.04489898,-0.002309175,MID5766
5767,72,30,868162.096,1444748.183,868217.8643,1444807.161,868189.9792,1444777.671,-8613.722656,-8551.025391,81.16997387,40.58363485,40.58633902,-0.002704178,MID5767
5768,73,30,868174.4259,1444737.157,868229.5494,1444795.481,868201.9888,1444766.321,-8613.722656,-8551.025391,80.25161252,40.12753958,40.12407294,0.003466647,MID5768
5769,74,30,868187.1048,1444726.174,868240.8776,1444784.188,868213.9984,1444755.189,-8613.722656,-8551.025391,79.10173618,39.56156575,39.54017043,0.021395327,MID5769
5770,75,30,868199.9474,1444715.364,868252.0648,1444773.463,868226.0081,1444744.416,-8620.256836,-8551.025391,78.04912034,39.02746513,39.02165521,0.005809916,MID5770
5771,76,30,868212.3688,1444704.909,868263.6683,1444762.547,868238.0177,1444733.727,-8620.256836,-8558.726563,77.16068509,38.57902579,38.5816593,-0.002633506,MID5771
5772,77,30,868224.6743,1444694.551,868275.3812,1444751.528,868250.0273,1444723.039,-8620.256836,-8558.726563,76.27287925,38.13574718,38.13713206,-0.001384877,MID5772
5773,78,30,868236.9771,1444684.195,868287.0984,1444740.504,868262.0369,1444712.349,-8614.050781,-8558.726563,75.38500603,37.69119955,37.69380648,-0.002606937,MID5773
5774,79,30,868249.2834,1444673.837,868298.8111,1444729.486,868274.0465,1444701.66,-8614.050781,-8558.726563,74.49717952,37.24747621,37.24970331,-0.002227104,MID5774
5775,80,30,868261.5903,1444663.477,868310.5203,1444718.47,868286.0561,1444690.975,-8614.050781,-8563.358398,73.60946339,36.8059559,36.80350749,0.002448414,MID5775
5776,81,30,868273.8908,1444653.124,868322.2389,1444707.446,868298.0657,1444680.286,-8614.050781,-8563.358398,72.72162456,36.36220897,36.35941559,0.002793378,MID5776
5777,82,30,868286.1937,1444642.768,868333.9572,1444696.422,868310.0754,1444669.595,-8601.65332,-8563.358398,71.83370292,35.91666018,35.91704275,-0.000382571,MID5777
5778,83,30,868298.5002,1444632.409,868345.6715,1444685.401,868322.085,1444658.904,-8601.65332,-8563.358398,70.94580798,35.47154008,35.4742679,-0.002727824,MID5778
5779,84,30,868310.8086,1444622.049,868357.3804,1444674.386,868334.0946,1444648.218,-8601.65332,-8568.640625,70.05805323,35.02919636,35.02885687,0.000339487,MID5779
5780,85,30,868322.8737,1444611.659,868369.3378,1444663.074,868346.1042,1444637.365,-8601.65332,-8568.640625,69.2997852,34.64759949,34.65218571,-0.004586226,MID5780
5781,86,30,868335.0439,1444601.08,868381.1839,1444651.797,868358.1138,1444626.439,-8597.841797,-8568.640625,68.5643242,34.28206167,34.28226253,-0.000200861,MID5781
5782,87,30,868347.3019,1444590.426,868392.9446,1444640.601,868370.1234,1444615.514,-8597.841797,-8568.640625,67.82927582,33.91492088,33.91435494,0.000565941,MID5782
5783,88,30,868359.5581,1444579.773,868404.7076,1444629.403,868382.133,1444604.588,-8597.841797,-8568.640625,67.09421011,33.54741121,33.5467989,0.000612309,MID5783
5784,89,30,868371.8145,1444569.12,868416.4712,1444618.205,868394.1427,1444593.662,-8597.841797,-8574.830078,66.35911896,33.1792781,33.17984087,-0.000562772,MID5784
5785,90,30,868384.0724,1444558.466,868428.2326,1444607.009,868406.1523,1444582.737,-8597.841797,-8574.830078,65.62405295,32.81171327,32.81233968,-0.000626413,MID5785
5786,91,30,868396.3294,1444547.812,868439.9949,1444595.811,868418.1619,1444571.812,-8607.711914,-8574.830078,64.88898699,32.44417673,32.44481025,-0.000633517,MID5786
5787,92,30,868408.5863,1444537.159,868451.7571,1444584.614,868430.1715,1444560.886,-8607.711914,-8574.830078,64.15392102,32.07664012,32.0772809,-0.000640777,MID5787
5788,93,30,868420.8432,1444526.505,868463.5194,1444573.417,868442.1811,1444549.961,-8607.711914,-8575.831055,63.41885505,31.70910342,31.70975163,-0.000648211,MID5788
5789,94,30,868433.1002,1444515.852,868475.2817,1444562.22,868454.1907,1444539.036,-8607.711914,-8575.831055,62.68378907,31.34156663,31.34222244,-0.000655811,MID5789
5790,95,30,868445.3571,1444505.198,868487.044,1444551.023,868466.2003,1444528.11,-8613.134766,-8575.831055,61.9487231,30.97402975,30.97469335,-0.000663597,MID5790
5791,96,30,868457.614,1444494.545,868498.8063,1444539.825,868478.21,1444517.185,-8613.134766,-8575.831055,61.21365711,30.60649277,30.60716434,-0.000671578,MID5791
5792,97,30,868470.1265,1444483.669,868510.3769,1444529.83,868490.2196,1444506.713,-8613.134766,-8575.831055,61.2447525,30.57347794,30.67127457,-0.09779663,MID5792
5793,98,30,868489.9173,1444474.636,868514.2984,1444527.106,868502.2292,1444501.132,-8611.914063,-8575.831055,57.85772501,29.21682238,28.64090263,0.575919748,MID5793
5794,99,30,868507.1589,1444470.189,868521.3655,1444526.164,868514.2388,1444498.084,-8611.914063,-8575.831055,57.75009549,28.77988146,28.97021403,-0.190332564,MID5794
5795,100,30,868520.5836,1444466.726,868531.9143,1444524.758,868526.2484,1444495.74,-8611.914063,-8573.345703,59.1282216,29.56136653,29.56685507,-0.005488546,MID5795
5796,101,30,868532.4672,1444463.661,868544.0488,1444523.141,868538.258,1444493.401,-8611.914063,-8573.345703,60.59763057,30.29900746,30.29862311,0.000384355,MID5796
5797,102,30,868544.3275,1444460.601,868556.2087,1444521.521,868550.2676,1444491.059,-8627.662109,-8569.552734,62.06713061,31.03143237,31.03569823,-0.004265858,MID5797
5798,103,30,868556.2041,1444457.538,868568.3505,1444519.902,868562.2773,1444488.72,-8627.662109,-8569.552734,63.53655664,31.7680301,31.76852654,-0.000496436,MID5798
